"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",2458.73,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2003","2003","EUR","Euro","6","Millions","2015","2015",1727.18,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2004","2004","EUR","Euro","6","Millions","2015","2015",1729.95,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","EUR","Euro","6","Millions","2015","2015",1812.16,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2008","2008","EUR","Euro","6","Millions","2015","2015",1934.84,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2009","2009","EUR","Euro","6","Millions","2015","2015",1785.57,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2012","2012","EUR","Euro","6","Millions","2015","2015",1963.01,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","EUR","Euro","6","Millions","2015","2015",2057.23,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2011","2011","EUR","Euro","6","Millions","2015","2015",2229.83,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2012","2012","EUR","Euro","6","Millions","2015","2015",2221.59,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","EUR","Euro","6","Millions","2015","2015",2294.33,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","EUR","Euro","6","Millions","2015","2015",2278.27,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","EUR","Euro","6","Millions","2015","2015",1389.48,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2011","2011","EUR","Euro","6","Millions","2015","2015",1486.49,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","EUR","Euro","6","Millions","2015","2015",1518.48,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","EUR","Euro","6","Millions","2015","2015",1574.56,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","EUR","Euro","6","Millions","2015","2015",1551.67,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2001","2001","EUR","Euro","6","Millions","2015","2015",7096.25,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2002","2002","EUR","Euro","6","Millions","2015","2015",7114.14,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2005","2005","EUR","Euro","6","Millions","2015","2015",6816.26,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2006","2006","EUR","Euro","6","Millions","2015","2015",7277.91,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","EUR","Euro","6","Millions","2015","2015",7391.31,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2008","2008","EUR","Euro","6","Millions","2015","2015",7218.46,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",8182.72,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2004","2004","EUR","Euro","6","Millions","2015","2015",1587.83,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2005","2005","EUR","Euro","6","Millions","2015","2015",1571.34,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","EUR","Euro","6","Millions","2015","2015",1621.88,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2011","2011","EUR","Euro","6","Millions","2015","2015",1760.68,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","EUR","Euro","6","Millions","2015","2015",1816.68,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","EUR","Euro","6","Millions","2015","2015",1816.25,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","EUR","Euro","6","Millions","2015","2015",1852.35,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","EUR","Euro","6","Millions","2015","2015",3204.75,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","EUR","Euro","6","Millions","2015","2015",3495.55,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2004","2004","EUR","Euro","6","Millions","2015","2015",1598.36,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","EUR","Euro","6","Millions","2015","2015",1596.68,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",1627.23,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2003","2003","EUR","Euro","6","Millions","2015","2015",2034.18,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","EUR","Euro","6","Millions","2015","2015",2279.21,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2011","2011","EUR","Euro","6","Millions","2015","2015",2691.58,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","EUR","Euro","6","Millions","2015","2015",2533.67,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","EUR","Euro","6","Millions","2015","2015",2849.41,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","EUR","Euro","6","Millions","2015","2015",1755.99,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2014","2014","EUR","Euro","6","Millions","2015","2015",1815.51,,
"3","Small regions (TL3)","DEG04","Suhl, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2004","2004","EUR","Euro","6","Millions","2015","2015",1215.16,,
