DATAFLOW,LAST UPDATE,freq,ipc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE213,2009,1.414,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE213,2010,0.494,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE213,2011,0.718,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE213,2012,1.115,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE214,2008,0.569,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE214,2009,1.042,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE214,2010,0.652,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE214,2011,0.384,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE214,2012,0.289,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE215,2008,2.613,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE215,2009,1.421,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE215,2010,0.855,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE215,2011,0.949,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE215,2012,1.302,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE216,2008,2.754,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE216,2009,3.155,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE216,2010,3.323,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE216,2011,3.134,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE216,2012,1.528,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE217,2008,1.986,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE217,2009,4.472,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE217,2010,2.582,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE217,2011,3.198,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE217,2012,1.232,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE218,2008,7.954,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE218,2009,5.556,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE218,2010,10.378,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE218,2011,6.029,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE218,2012,8.021,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE219,2008,0.46,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE219,2009,1.052,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE219,2010,1.234,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE219,2011,1.053,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE219,2012,2.435,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21A,2008,2.585,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21A,2009,4.023,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21A,2010,2.905,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21A,2011,2.708,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21A,2012,1.158,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21B,2008,1.306,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21B,2009,1.319,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21B,2010,1.974,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21B,2011,1.648,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21B,2012,0.805,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21C,2008,5.3,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21C,2009,3.151,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21C,2010,5.53,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21C,2011,3.624,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21C,2012,2.791,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21D,2008,2.576,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21D,2009,1.76,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21D,2010,1.055,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21D,2011,0.342,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21D,2012,1.419,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21E,2008,1.809,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21E,2009,3.755,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21E,2010,4.049,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21E,2011,3.226,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21E,2012,0.42,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21F,2008,5.006,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21F,2009,6.755,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21F,2010,5.952,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21F,2011,3.788,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21F,2012,2.523,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21G,2008,0.908,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21G,2009,3.299,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21G,2010,1.285,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21G,2011,1.82,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21G,2012,1.186,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21H,2008,2.715,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21H,2009,3.066,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21H,2010,2.615,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21H,2011,2.651,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21H,2012,1.87,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21I,2008,0.735,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21I,2009,0.258,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21I,2010,0.296,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21I,2011,0.502,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21I,2012,0.319,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21J,2008,0.56,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21J,2009,0.792,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21J,2010,1.654,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21J,2011,2.288,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21J,2012,0.871,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21K,2008,2.213,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21K,2009,2.201,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21K,2010,1.687,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21K,2011,2.088,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21K,2012,1.372,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21L,2008,5.128,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21L,2009,4.076,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21L,2010,4.067,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21L,2011,2.44,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21L,2012,2.049,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21M,2008,0.738,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21M,2009,1.177,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21M,2010,0.681,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21M,2011,0.609,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21M,2012,1.872,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21N,2008,3.175,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21N,2009,3.339,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21N,2010,3.604,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21N,2011,3.682,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE21N,2012,2.911,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE221,2008,1.472,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE221,2009,2.61,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE221,2010,1.1,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE221,2011,1.222,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE222,2009,0.318,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE223,2008,1.341,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE223,2009,2.957,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE223,2010,0.495,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE223,2011,1.608,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE223,2012,0.873,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE224,2008,0.032,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE224,2009,0.075,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE224,2010,0.844,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE224,2012,0.216,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE225,2008,0.314,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE225,2010,0.312,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE225,2011,0.583,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE226,2008,2.817,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE226,2009,2.275,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE226,2010,2.606,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE226,2011,0.686,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE226,2012,0.636,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE227,2008,0.931,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE227,2009,0.652,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE227,2010,1.745,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE227,2011,1.378,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE227,2012,0.714,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE228,2008,0.644,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE228,2009,0.161,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE228,2010,0.581,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE228,2011,0.042,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE228,2012,0.1,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE229,2008,0.325,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE229,2010,0.153,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE229,2011,0.517,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE229,2012,0.199,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22A,2008,0.811,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22A,2009,0.465,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22A,2010,0.173,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22A,2011,1.043,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22A,2012,0.216,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22B,2008,4.604,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22B,2009,1.749,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22B,2010,2.716,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22B,2011,0.243,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22B,2012,0.19,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22C,2010,0.264,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE22C,2012,0.238,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE231,2008,1.6,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE231,2009,1.59,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE231,2010,2.682,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE231,2011,0.173,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE231,2012,1.495,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE232,2008,4.747,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE232,2009,3.95,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE232,2010,4.352,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE232,2011,1.837,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE232,2012,1.22,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE233,2009,0.592,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE233,2010,0.334,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE233,2011,0.081,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE233,2012,0.242,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE234,2008,3.354,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE234,2009,2.327,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE234,2010,3.171,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE234,2011,3.595,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE234,2012,1.571,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE235,2008,1.409,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE235,2009,0.88,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE235,2010,0.858,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE235,2011,0.666,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE235,2012,0.089,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE236,2008,2.603,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE236,2009,2.552,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE236,2010,1.454,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE236,2011,0.865,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE236,2012,0.512,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE237,2008,0.329,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE237,2009,0.306,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE237,2010,0.955,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE237,2011,0.525,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE237,2012,0.214,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE238,2008,14.13,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE238,2009,8.974,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE238,2010,13.173,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE238,2011,4.142,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE238,2012,5.224,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE239,2008,0.533,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE239,2009,0.821,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE239,2010,1.531,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE239,2011,0.794,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE239,2012,1.135,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE23A,2008,0.138,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE23A,2009,0.753,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE23A,2010,1.062,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE23A,2011,1.017,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE23A,2012,0.47,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE241,2008,1.58,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE241,2009,0.988,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE241,2010,1.529,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE241,2011,0.389,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE241,2012,0.64,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE242,2008,0.964,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE242,2009,0.087,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE242,2010,0.351,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE242,2011,0.398,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE242,2012,0.655,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE243,2008,0.844,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE243,2009,0.073,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE244,2008,0.202,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE244,2012,0.687,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE245,2008,1.062,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE245,2009,0.981,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE245,2010,1.203,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE245,2011,1.404,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE245,2012,1.163,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE246,2008,1.725,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE246,2009,1.215,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE246,2010,1.339,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE246,2011,1.492,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE246,2012,1.195,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE247,2009,1.638,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE247,2010,0.45,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE247,2011,0.677,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE247,2012,0.16,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,GDP_BEUR,DE248,2008,7.318,
